,1083987,Papuan olive python,,
,194323,Macklot's Python,,
,16254,Bismarck ringed python,,27087349
,68673,White-lipped Python,,26851890
,717660,Carpet Python,,5830319
,194324,Children's Python,,26850140
,642569,red-tailed pipe snake,,27768157
,776452,Ceylonese Cylinder Snake,,
,907425,Beddome's black shieldtail,,26801981
,907415,Red-bellied Shieldtail,,
,1092539,Dark-bordered earth snake,,26801983
,910417,Phillipps' Earth Snake,,
,408639,Gray's Earth Snake,,26801982
,4120261,Large Shieldtail Snake,,
,4120253,Eranga Viraj’s shieldtail snake,,
,778823,Drummond-Hay's Earth Snake,,
,1092532,Polkadot Earth Snake,,
,515314,Schneider’s shieldtail,,28671070
,231558,Ceylon Earth Snake,,27157531
,1092538,Blyth's Earth Snake,,28671070
,515313,Trevelyan's Earth Snake,,
,1092533,Travancore sheildtail,,
,431364,Leonard's Burrowing Snake,,
,464906,Forest bavayia,,
,295655,Lesueur's Velvet Gecko,,25665922
,498871,Northern Velvet Gecko,,
,756081,Robust Velvet Gecko,,
,431045,Marbled Velvet Gecko,,
,496955,dotted velvet gecko,,
,657706,Gargoyle Gecko,,27704192
,5342785,Byrne's Gecko,,
,936678,Gray'sOrnate Gecko,,
,24144,"Eastern Stone Gecko, Wood Gecko, Stone Gecko",,25151929
,348659,Wood Gecko,,
,936679,Helmeted Gecko,,
,312024,Tessellated Gecko,,
,936680,Pilbara Gecko,,
,936677,Mitchell's Gecko,,
,562182,fat-tailed gecko,,
,936683,Fine-faced Gecko,,
,4123072,box-patterned gecko,,
,689594,white-spotted ground gecko,,
,546889,Mottled Ground Gecko,,
,1057091,pale-snouted ground gecko,,
,183289,Spotted Sticky-toed Gecko,,27088876
,756065,Jewelled Gecko,,27816064
,902102,soft spiny-tailed gecko,,
,432772,Williams' Spinytail Gecko,,
,4123090,Short-tailed Striped Gecko,,
,495356,Beaked Gecko,,
,481222,Beaded Gecko,,27813043
,831332,Clawless Gecko,,27071067
,641178,Leaf-tailed Gecko,,27284446
,4123095,Barred Leaftail Gecko,,
,494266,Southern Leaftail Gecko,,25665929
,480743,Cape York Pad-tail Gecko,,
,495358,Giant Cave Gecko,,27764328
,440291,Chameleon Gecko,,27283978
,614488,Spinifex Knobtail Gecko,,
,583137,Storr's Knobtail Geck0,,
,256960,Three-lined knob-tail,,27292930
,831334,Wheeler's Knobtail Gecko,,
,1000444,Thick-tailed gecko,,26792742
,144031,Border Thick-tailed Gecko,,
,480751,Rough Knobtail Gecko,,
,480749,Starry Knobtail Gecko,,
,261935,Earless Legless Lizard,,
,261932,Fiinders Legless Lizard,,
,261933,Striped Legless Lizard,,
,836592,Eared Legless Lizard,,
,261931,Coastal Legless Lizard,,
,836600,Hasty Legless Lizard,,
,261934,Smith's Legless Lizard,,
,836594,"Southern Scaly-foot, Common Scaly Foot",,25151930
,836591,Hooded Scalyfoot,,
,836598,Snakehead Lizard,,
,836596,Slender Slider,,
,750736,Queensland Legless Lizard,,
,886643,Elegant Legless Lizard,,
,261930,Australian Scalyfoot,,
,312020,Collared Scalyfoot,,
,261929,Blackbanded Scalyfoot,,
,312021,Excitable Delma,,
,312023,Hamersley Scalyfoot,,
,886637,Victoria Scalyfoot,,31484101
,886645,Southern Scalyfoot,,
,450863,Fraser's Scalyfoot,,
,886644,Gray's Scalyfoot,,
,886638,Patternless Delma,,
,921878,Northern Scalyfoot,,31939153
,4123179,Leaden Delma,,
,4123178,EIegant Scalyfoot,,
,24142,Burton's Snake Lizard,,27717653
,269280,Papua Snake Lizard,,
,95477,Kuhl's Flying Gecko,,26791261
,429841,Dumeril's Tropical Gecko,,26788775
,4122878,Transvall rock gecko,,
,983343,Rough-tailed Gecko,,5824748
,923193,Annulated Bow-fingered Gecko,,
,525014,Ring-tailed gecko,,
,390178,Persian spider gecko,,17766640
,4122657,Cochran's Caribbean Gecko,,
,199578,Spotted CaribbeanGecko,,
,938833,"Woodslave (Cayman Island), Croaking Lizard (Jamaica)",,26653071
,4123060,FitzSimons' Dwarf Gecko,,
,1085744,Yellow-headed dwarf gecko,,27294642
,858467,Blanford's semaphore gecko,,16889724
,818134,Brook's house gecko,,
,115217,common house gecko,,2006322
,598402,Asian House Gecko,,26500951
,948293,Flathead Leaf-toed Gecko,,22770435
,41573,SriLanka Leaf-toed Gecko,,
,666114,mediterranean house gecko,,27191378
,41583,Leschenault's Leaf-toed Gecko,,
,723082,tarantolino,,27134773
,4122801,Whistling Gecko,,31665563
,1059717,Mocquard's Madagascar Ground Gecko,,22426598
,192445,Namib Desert Gecko,,
,153678,Pointed Thick-toed Gecko,,
,153679,Wrinkled Thick-toed Gecko,,
,676900,Cape Thick-toed Gecko,,
,691173,Barnard’s Namib Day Gecko,,
,153674,Warty Thick-toed Gecko,,
,924333,Macleay's Dtella,,27039474
,786867,stump-toed gecko,,28534635
,349083,Dwarf Dtella,,
,24139,Tree Dtella,,
,349077,Sandstone Dtella,,
,924323,Top-end dtella,,27813064
,349075,Pilbara Dtella,,
,924329,Carpentaria Dtella,,
,349079,Oceanic Dtella,,31646593
,4122522,Halmahera Giant Gecko,,
,875557,Ringed Wall Gecko,,24984239
,308196,Peters' Spotted Gecko,,
,1027867,Reunion Day Gecko,,26841568
,451409,Blue-tailed Day Gecko,,5820466
,297016,Madagascar Day Gecko,,25779567
,730089,Striped Day Gecko,,29883252
,4122849,Wolterstorff's Gecko,,
,4122851,Weiler's GeckO,,
,4122848,Congo Palm Gecko,,
,204959,Giant Leaf-tailed Gecko,,25779568
,942939,Lined Gecko,,25779572
,635098,Mindoro narrow-disked gecko,,
,635097,Spotted House Gecko,,31932439
,267558,Xantus leaf-toed gecko,,26788607
,4122476,South American Leaf-toed Gecko,,27238363
,4122489,Central Leaf-toed Gecko,,
,737467,Yellowbelly Gecko,,17577624
,4122477,Dixon's Leaf-toed Gecko,,
,449649,Small-scaled Wonder Gecko,,13168985
,843710,Plate-tailed Gecko,,
,449656,Frog-eyed Gecko,,13168984
,675312,Lord Howe Island Southern Gecko,,32436565
,216471,Marbled gecko,,24896392
,4122781,Boulenger's Gecko,,
,874801,Green smooth-scaled gecko,,
,544685,Philippine Fa1se Gecko,,27287103
,4122844,Luzon False Gecko,,
,608936,prickly gecko,,27277326
,842070,pelagic gecko,,26788776
,4122620,Christian Scaly-toed Gecko,,
,115205,Golden Scaly-toed Gecko,,
,115206,sad gecko,,28534050
,723092,Annulated Gecko,,27058115
,126729,trinidad gecko,,27271858
,723078,Haseman's Gecko,,27732114
,302221,Brilliant South American Gecko,,
,380300,wiegmann's striped gecko,,27125685
,1016340,Estado Aragua Gecko,,
,723088,yellow-headed gecko,,21945845
,4122995,Cayman Least Gecko,,27083246
,964571,Cope's Least Gecko,,27083293
,122527,Macleays Ashy Gecko,,27083179
,696635,Big-scaled Least Gecko,,27054384
,696628,reef gecko,,27083183
,546861,Island Least Gecko,,27083163
,413266,Least Gecko,,17767054
,4946128,Cat Gecko,,
,665632,texas banded gecko,,31463310
,677271,western banded gecko,,26788623
,4122512,Reticulate Gecko,,
,665633,Yucatan Banded Gecko,,17766744
,91457,Central American Banded Gecko,,27726768
,4122519,Common Leopard Gecko,,29199406
,662992,eastern leopard gecko,,24983943
,342536,fat-tailed gecko,,25665913
,917717,Tokashiki Gecko,,27116448
,35890,Northern Tuatara,,26796822
,16038,Short-beaked Echidna,,25776307
,565578,Western Long-beaked Echidna,,27698413
,3615201,Eastern Long-beaked Echidna,,
,3615204,Sir David's Long-beaked Echidna,,
,962377,Platypus,,31655046
,3609276,Pel's Scaly-tailed Squirrel,,
,254702,Beecroft's Scaly-tailed Squirrel,,27156122
,3609275,Dwarf Scaly-tailed Squirrel,,27154808
,3609277,Lord Derby's Scaly-tailed Squirrel,,27175377
,3609281,Flightless Scaly-tailed Squirrel,,26805161
,530207,Long-eared Scaly-tailed Flying Squirrel,,31969752
,3609278,Pygmy Scaly-tailed Flying Squirrel,,27175376
,5281,South African spring hare,,29741974
,474589,East african spring-hare,,29741974
,3608061,Four-toed Jerboa,,27118739
,852287,Great Jerboa,,27116623
,814883,Mongolian Five-toed Jerboa,,27175378
,739520,Euphrates Jerboa,,
,164961,Williams's Jerboa,,
,739517,Iranian Jerboa,,
,3608064,Severtzov's Jerboa,,
,910642,Gobi Jerboa,,
,3608062,Vinogradov's Jerboa,,
,475305,Small Five-toed Jerboa,,27271525
,1043408,Hotson's Five-toed Jerboa,,
,3608063,Balikun Jerboa,,
,3608126,Comb-toed Jerboa,,
,1043488,Satunin's Jerboa,,
,3608055,Thomas's Pygmy Jerboa,,
,3608054,Pallid Pygmy Jerboa,,
,3608057,Thick-tailed Pygmy Jerboa,,
,3608053,Heptner's Pygmy Jerboa,,
,910647,Three-toed Dwarf Jerboa,,
,3608081,Kluchor Birch Mouse,,
,3608080,Altai Birch Mouse,,
,1052919,northern birch mouse,,13167738
,3608076,Armenian birch mouse,,
,778690,Tien Shan Birch Mouse,,
,397610,Chinese Birch Mouse,,
,3608082,Gray Birch Mouse,,
,3608083,Strand's Birch Mouse,,
,55949,Kazbeg Birch Mouse,,
,3608077,Caucasian Birch Mouse,,
,3608079,southern birch mouse,,27755223
,3608078,Dark Birch Mouse,,
,3608074,Far Eastern Birch Mouse,,
,379324,Sichuan Jumping Mouse,,
,379305,woodland jumping mouse,,27044921
,1090614,meadow jumping mouse,,26793964
,259968,pacific jumping mouse,,27045287
,174407,western jumping mouse,,27045371
,752189,Long-eared Jerboa,,
,475308,Northern Three-toed Jerboa,,27232230
,3608065,Mongolian Three-toed Jerboa,,
,910652,Thick-tail Jerboa,,27486340
,933755,Andrew's three-toed jerboa,,
,85025,Lichtenstein's Jerboa,,
,910640,Blanford's Jerboa,,
,437594,Greater Egyptian Jerboa,,27253508
,886091,Lesser Egyptian Jerboa,,26903939
,3608058,Greater Fat-tailed Jerboa,,
,3608059,Lesser Fat-tailed Jerboa,,
,1062845,Little Earth Hare,,
,85039,Bobrinski's Jerboa,,
,3610761,Dollman's Tree Mouse,,2005951
,3610450,Nikolaus's Mouse,,
,254745,Congo forest mouse,,
,936616,Palestine Mole Rat,,25644022
,884738,Nehring's Blind Mole Rat,,26778941
,936600,Lesser Mole Rat,,27091047
,181588,Greater Mole Rat,,25693541
,508591,Bukovin Mole Rat,,
,508584,Sandy Mole Rat,,27124485
,3608581,Giant Mole Rat,,
,3608584,Ural blind mole rat,,
,584369,Podolsk Mole Rat,,
,91072,White-tailed Mouse,,
,55942,Afghan Mouse-like Hamster,,
,3608194,Goodwin’s calomyscus,,
,99511,Baluchi Mouse-like Hamster,,
,611276,Mouse-like hamster,,
,3608193,Noble calomyscus,,
,3608192,Tsolov's Mouse-like Hamster,,
,458712,Hotson's Mouse-like Hamster,,
,3608195,Urartsk Mouse-like Hamster,,
,540989,Deroo's Mouse,,
,1057562,Brockman's Myomyscus,,
,271591,Dalton's Mouse,,23276524
,1057554,Yemen white-footed rat,,
,1057551,Verreaux's white-footed rat,,
,634946,White-footed Stenocephalemys,,
,170809,Ethiopian Narrow-headed Rat,,
,170803,Gray-tailed Narrow-headed Rat,,
,3611119,Crump's Mouse,,
,685881,Cansdale's Swamp Rat,,
,782347,Big-eared Swamp Rat,,
,298251,Lukolela Praomys,,
,308388,Verschuren's Praomys,,
,371840,Edward's Swamp Rat,,
,167547,Giant Sulawesi rat,,
,106790,Long-tailed Giant Rat,,
,3608707,Mentawai Long-tailed Giant Rat,,
,455741,Neill's Leopoldamys,,
,366048,Edward's leopoldamys,,
,3608708,Sundaic mountain leopoldamys,,
,283432,Millet's Leopoldamys,,
,3611067,Tondano Rat,,
,3611072,Sulawesi Forest Rat,,
,3611068,Celebes Rat,,
,3611070,Southeastern mountain taeromys,,
,3611078,Sulawesi Montane Rat,,
,3611073,Lovely-haired Rat,,
,3610734,Small-eared taeromys,,
,3608633,Mindanao Lowland Forest Mouse,,
,359217,Northern luzon apomys,,
,3608634,Long-nosed Luzon Forest Mouse,,
,359225,Mindanao Montane Forest Mouse,,
,625473,Luzon cordillera apomys,,
,359223,Small Luzon Forest Mouse,,
,359221,Least Philippine forest mouse,,
,1047897,Mt. Isarog Shrew Mouse,,
,631023,Southern philippine shrew-mouse,,
,3608741,Celebes shrew mouse,,
,3608742,Northern Luzon Shrew Rat,,26808883
,1093684,Blazed Luzon Shrew Rat,,26808881
,566960,Mindoro Striped Rat,,
,242459,Montane chrotomys,,26808882
,1047884,Isarog Striped Shrew-Rat,,
,359219,Isarog shrew-rat,,
,121872,Mount Data shrew rat,,26808881
,577539,Ryukyus islands tree rat,,
,647412,Western Vlei Rat,,
,647413,Large Vlei Rat,,
,3608824,Cuanza vlei rat,,
,125765,Dent's Vlei Rat,,
,981157,Burton's vlei rat,,
,647409,Tropical Vlei Rat,,
,125766,Laminate Vlei Rat,,
,486273,Angoni vlei rat,,
,386295,Vlei Rat,,27167365
,433648,Sloggett's Vlei Rat,,27701752
,647408,Typical Vlei Rat,,
,981154,Afroalpine vlei rat,,
,389972,Ruwnezori vlei rat,,
,981150,Mount elgon vlei rat,,27178266
,125769,Angolan vlei rat,,
,981164,Barbour's vlei rat,,
,860095,Tanzanian vlei rat,,
,647417,Bush Vlei Rat,,
,433656,Saunders's Vlei Rat,,
,386285,Brants's Whistling Rat,,31934810
,386287,Littledale's Whistling Rat,,
,3608738,Short-footed Luzon Tree Rat,,26808880
,683562,White-bellied tree rat,,26808880
,3608743,Dinagat island cloud rat,,27221319
,3608744,Luzon Bushy-tailed Cloud Rat,,27221165
,3608745,Ilin hairy-tailed cloud rat,,27221321
,931919,Mindanao Hairy-tailed Rat,,27220745
,3608616,Large-toothed Hairy-tailed Rat,,27220742
,1050972,Luzon Hairy-tailed Rat,,26808883
,993032,Indochinese chiromyscus,,
,3610962,Gray Tree Rat,,
,3608706,Javan sundamys,,
,3608705,Mountain sundamys,,
,501407,Müller's Giant Sunda Rat,,
,324500,Target Rat,,
,3610623,Kemp's Thicket Rat,,
,3611156,Charming Thicket Rat,,
,976856,Rufous-nosed Rat,,
,3608749,Ghana Rufous-nosed Rat,,
,3610957,Mount oku rat,,
,3611177,Luzon tryphomys,,
,931920,Mindanao bullimus,,
,931922,Luzon Forest Rat,,
,109415,Long-footed Rat,,27221322
,3608739,Spiny tarsomys,,27221325
,631027,White-bellied limnomys,,27220236
,3610454,Luzon Broad-toothed Rat,,
,685867,Defua Dephomys,,
,3608670,West african hybomys,,
,154793,Ruwenzori hybomys,,
,3608674,Father Basilio's Striped Mouse,,
,666961,Peter's Striped Mouse,,
,3608671,Miller's Striped Mouse,,
,989544,Rakali,,26852358
,3608609,Mountain Water Rat,,
,3608612,Western Water Rat,,
,3608614,Shaw Mayer's Water Rat,,
,156337,False Water Rat,,27233790
,993024,diurnal Sulawesian shrew rat,,
,3610349,Long-tailed sulawesian shrew rat,,
,3610351,Tate's Shrew Rat,,
,3610862,Spiny lowland margaretamys,,
,3610863,Elegant Margareta Rat,,
,3609947,Little Margareta Rat,,
,3610904,Sulawesi Spiny Rat,,31554184
,565390,Macmillan's Thicket Rat,,
,695709,Mozambique Thicket Rat,,
,3608644,Giant Thicket Rat,,
,3608643,Ethiopian Thicket Rat,,
,3608642,Grey-headed thicket rat,,
,3608639,Arid woodland grammomys,,
,3608641,Forest Thicket Rat,,
,3608646,Bunting's Thicket Rat,,
,695715,East African thicket rat,,
,695712,common thicket rat,,
,948855,Black-tailed Tree Rat,,
,3608748,Shortrige's rat,,
,400681,Acacia Rat,,27692528
,1073173,Loring's Rat,,
,194428,Hildegarde's Broad-headed Mouse,,
,3608750,Woosnam's Broad-headed Mouse,,27770889
,386299,Four-striped Grass Mouse,,23310556
,224251,mesic four-striped grass rat,,27255992
,481169,Kollmannsperger's Mastomys,,
,185326,Guinea Multimammate Mouse,,
,3608621,Shortridge's Multimammate Mouse,,
,216878,Southern Multimammate Mouse,,26920982
,911452,Hubert’s mastomys,,
,143562,Dwarf Multimammate Mouse,,
,271584,Hildebrandt's Multimammate Mouse,,31342290
,143561,Little Wood Mouse,,
,3608636,Angolan wood mouse,,
,185338,Stella Wood Mouse,,
,169550,Beaded Wood Mouse,,
,541011,Mount Oku Hylomyscus,,
,565395,Montane Wood Mouse,,
,844520,Allen's Wood Mouse,,
,169552,Baer's Wood Mouse,,
,366063,Bower's White-toothed Rat,,27184262
,3608704,Mackenzie’s rat,,
,3608703,Manipur White-toothed Rat,,
,991571,Berdmore's Berylmys,,
,481620,Nairobi Grass Rat,,
,3608718,Blick's Grass Rat,,
,686838,African Grass Rat,,23310282
,3608719,Guinean arvicanthis,,
,743637,Sudanian arvicanthis,,
,911456,Neumann's Grass Rat,,
,686841,Abyssinian Grass Rat,,
,794922,Wood mouse,,31928786
,1085351,Alpine Field Mouse,,
,3608833,Kashmir Field Mouse,,
,1088760,Yellow-necked Field Mouse,,27125114
,3608834,Talysh field mouse,,
,926226,Steppe field mouse,,
,429364,Ward's Field Mouse,,
,1087647,Pygmy Field Mouse,,27075398
,883091,Caucasus Field Mouse,,
,351537,Striped field mouse,,27290388
,588266,Chevrier's Field Mouse,,
,663824,Small Japanese Field Mouse,,26923118
,644322,Himalayan Field Mouse,,
,1046532,Sichuan Field Mouse,,
,644310,Large Japanese Field Mouse,,26820507
,588269,South China Field Mouse,,
,644308,Korean Field Mouse,,31351042
,644320,Taiwan Field Mouse,,
,1085349,Broad-toothed Field Mouse,,27165077
,397731,Western broad-toothed field mouse,,
,98227,Okinawa island spiny rat,,
,458647,Amami-oshima island spiny rat,,
,3611060,Mindoro Rat,,27219981
,3609944,Sody's Tree Rat,,
,836346,Greater Bandicoot Rat,,
,106786,Lesser Bandicoot Rat,,27258129
,836348,Savile's Bandicoot Rat,,
,1018294,Southern Luzon Giant Cloud Rat,,27221324
,3608726,Northern Luzon Giant Cloud Rat,,31463454
,3610601,Ethiopian striped mouse,,
,1085685,Millard's Rat,,
,690698,New Guinea slender rat,,
,690682,Eastern New Guinea mountain rat,,
,3608865,Western new guinea mountain rat,,
,284704,Phillip's Srilankamys,,
,3610407,Red tree rat,,
,3610405,Malay peninsula pithecheir,,
,3608761,Senegal One-striped Grass Mouse,,
,1071848,Single-striped Grass Mouse,,27435320
,3608759,Mittendorf's Striped Grass Mouse,,
,3608758,Rosevear's Striped Grass Mouse,,
,911464,Buffoon Striped Grass Mouse,,
,686845,Bellier's Striped Grass Mouse,,
,771874,Barbary Striped Grass Mouse,,27167738
,911453,Heuglin's striped grass mouse,,
,911461,Typical Striped Grass Mouse,,27255686
,3608760,Hoogstral's Striped Grass Mouse,,
,167551,Griselda's Lemniscomys,,
,3610726,Sulawesi Soft-furred Rat,,
,3610594,Trefoil-toothed giant rat,,31554186
,3610360,Verney's climbing mouse,,
,481162,Common Bunomys,,
,742015,Andrew's Bunomys,,
,3608753,Tambusisi bunomys,,
,3608754,Northeastern peninsula bunomys,,
,3608757,Lampobatang bunomys,,
,3608755,Inland Hill Rat,,
,3608734,Bunn's Short-tailed Bandicoot Rat,,
,784789,Pest rat,,26903943
,211375,Eurasian Harvest Mouse,,27729328
,3608765,Large rock-rat,,
,897146,Cutch Rat,,
,3608651,Large metad,,27286955
,170600,Soft-furred Rat,,
,481167,Burmese Metad,,
,3608650,Sand-coloured Soft-furred Rat,,27174034
,466608,Large Tree Mouse,,
,449865,Chestnut Tree Mouse,,
,3608685,Champion's Tree Mouse,,
,242780,Gray-bellied Pogonomys,,
,3611196,Palawan Soft-furred Mountain Rat,,
,3608841,Enggano Rat,,
,3608840,Kerala Rat,,
,3608842,Annandale's rat,,
,3608871,Hoogerwerf's Rat,,
,3608845,Sumatran mountain rat,,
,283187,Polynesian rat,,26858394
,640782,Dusky Rat,,
,3608868,Timor Rat,,
,271553,Bush rat,,25662747
,794932,Long-haired Rat,,
,3608858,Hainald's Rat,,
,794935,Pale Field Rat,,
,794938,Dusky Field Rat,,
,690686,Australian swamp rat,,26807662
,3608876,Sri lankan mountain rat,,
,3608879,Peleng Rat,,
,3608857,Yellow-tailed Rat,,
,3608867,Southeastern xanthurus rat,,
,3608844,Opossum Rat,,
,3608847,Southwestern xanthurus rat,,
,271581,mottle-tailed rat,,
,3608848,Halmahara rat,,
,690684,Stein's New Guinea rat,,
,895858,Mount Giluwe rat,,
,3608852,Yapen rat,,
,3608869,Spiny seram island rat,,
,795203,Papua New Guinea rat,,
,690689,Eastern New Guinea rat,,
,3608838,Sula Rat,,
,3608861,New Ireland Rat,,
,109411,Large New Guinea spiny rat,,
,271555,Brown Rat,,27718920
,3608854,Andaman rat,,
,818981,Himalayan rat,,
,496420,Philippine Forest Rat,,
,977028,Summit Rat,,27769048
,3608851,Palm Rat,,
,3608843,Little Soft-furred Rat,,
,1078780,Hoffmann's Sulawesi rat,,
,3608877,Mindoro soft-furred rat,,
,3608878,Mentawai Rat,,
,3608837,Sunburned Rat,,
,3608849,Simalur Rat,,
,977026,Rice-field Rat,,26806237
,977033,Malayan Field Rat,,
,3608873,Aceh rat,,
,3608856,Nonsense Rat,,
,3608872,Osgood's Rat,,
,3608836,Koopman's Rat,,
,3608875,Tawitawi island rat,,
,106800,Sikkim Rat,,
,92106,Himalayan rat,,26806239
,106795,Losea rat,,26806238
,85028,Tanezumi Rat,,
,271571,black rat,,27712629
,106808,Sahyadris forest rat,,
,3610383,Sri lankan highland tree mouse,,
,3610384,Asiatic long-tailed climbing mouse,,27699578
,3610591,Nilgiri long-tailed tree mouse,,
,911466,West African Shaggy Rat,,
,3608665,Fox's Shaggy Rat,,
,3608667,Montane Shaggy Rat,,
,3608663,Angolan marsh rat,,
,856138,African Marsh Rat,,
,3610528,Manipur Bush Rat,,
,194430,Smokey heimyscus,,
,3608659,Small Pencil-tailed Tree Mouse,,
,3608662,Palawan Pencil-tailed Tree Mouse,,
,456599,Pencil tailed tree mice,,
,3608658,Large Pencil-tailed Tree Mouse,,
,3608660,Koopman's Pencil-tailed Tree Mouse,,
,3608661,Gray-bellied Pencil-tailed Tree Mouse,,
,996976,Lesser marmoset rat,,27187685
,3608819,Marmoset Rat,,
,3611193,Minahassa Ranee Mouse,,
,3611194,Sundaic haeromys,,
,3610609,Ranee Mouse,,
,3608774,Fat-nosed Spiny Rat,,
,3608777,Malayan Mountain Spiny Rat,,
,629671,Watts's Spiny Rat,,
,629659,Mentawai archipelago maxomys,,
,3608780,Palawan Spiny Rat,,
,3608778,Small Spiny Rat,,
,629662,Rajah Spiny Rat,,
,629668,Musschenbroek's Spiny Rat,,
,3608776,Mountain Spiny Rat,,
,3608773,Sumatran mountain spiny rat,,
,3608779,Dollman's Spiny Rat,,
,629665,Chestnut-bellied Spiny Rat,,
,995490,Hellwald's Spiny Rat,,
,976849,Bartels's Spiny Rat,,
,474763,Red Spiny Rat,,26899950
,606407,Whitehead's Spiny Rat,,
,771546,Indochinese mountain maxomys,,
,3610864,Nusa tenggara komodomys,,
,3610767,Flores giant rat,,27119371
,23039,African water rat,,
,3610995,Ethiopian water mouse,,27098176
,170591,Indian Bush Rat,,
,649436,Kaiser's Rock Rat,,
,3608710,Nyika Rock Rat,,
,3608716,Thomas's Rock Rat,,
,742036,Namaqua Rock Mouse,,27770890
,3608717,Tinfields Rock Rat,,
,3608715,Bocage's Rock Rat,,
,3608709,Silinda Rock Rat,,
,3608711,Hinde's Rock Rat,,
,911457,Red Veld Rat,,28616610
,411031,Tete veld rat,,
,170597,African Groove-toothed Rat,,
,3608648,Ethiopian mylomys,,
,3608655,Issel's Groove-toothed Swamp Rat,,
,386292,Creek Groove-toothed Swamp Rat,,
,3608654,Least Groove-toothed Swamp Rat,,
,386290,Bell Groove-toothed Swamp Rat,,
,3608656,Hopkins's Groove-toothed Swamp Rat,,
,323395,Smoke-bellied Niviventer,,
,109408,Montane bornean niviventer,,
,3608772,Montane sumatran niviventer,,
,612748,Chinese White-bellied Rat,,
,631031,Large White-bellied Rat,,
,887565,Lang Bian White-bellied Rat,,
,976845,Oldfield White-bellied Rat,,
,3608769,Brahma White-bellied Rat,,
,474768,Dark-tailed Tree Rat,,
,3608770,Limestone Rat,,
,323393,Anderson's Niviventer,,
,165538,Coxing's White-bellied Rat,,
,977036,White-bellied Rat,,
,3608767,Narrow-tailed White-bellied Rat,,
,871751,Indochinese mountain niviventer,,
,1027348,Indomalayan Niviventer,,
,747234,Percival's Spiny Mouse,,
,477714,Spiny Mouse,,
,600704,Wilson's Spiny Mouse,,
,173081,Asia minor spiny mouse,,27949597
,1043426,Grey spiny mouse,,
,905136,Johan’s spiny mouse,,
,3608607,Seurat’s spiny mouse,,27241799
,816259,Cairo Spiny Mouse,,25636545
,996659,Eastern Spiny Mouse,,26912388
,487174,Chudeau's spiny mouse,,
,747232,Crete Spiny Mouse,,
,501413,Kemp's Spiny Mouse,,
,996662,Golden Spiny Mouse,,27797694
,368525,Fiery Spiny Mouse,,
,747230,Cyprus Spiny Mouse,,
,3608602,Mullah Spiny Mouse,,
,863707,Cape Spiny Mouse,,
,3608604,Louise's Spiny Mouse,,
,759685,white-bellied brush-furred rat,,
,3608589,Rahm's Brush-furred Rat,,
,3608588,Medium-tailed Brush-furred,,
,154782,Woosnam's Brush-furred Rat,,
,3608586,Fire-bellied Brush-furred Rat,,
,159153,Yellow-spotted Brush-furred Rat,,
,3608592,Zena's brush-furred rat,,
,669923,Ethiopian forest brush-furred rat,,
,669915,Short-tailed brush-furred rat,,
,669916,Black-clawed Brush-furred Rat,,
,173086,Rusty-bellied Brush-furred Rat,,26790978
,3608585,Yellow-bellied Brush-furred Rat,,
,542525,Spiny Mouse,,
,3608886,Ceylon Spiny Mouse,,
,3608880,Phillips's Mouse,,
,845970,Flat-haired Mouse,,
,887682,Shortridge's Mouse,,
,3608885,Volcano Mouse,,
,185328,Sumatran Shrewlike Mouse,,
,1027340,Servant Mouse,,
,542493,Gairdner's shrew-mouse,,
,3608884,Mayor's Mouse,,
,3608890,Setzer's Pygmy Mouse,,
,844282,Toad Mouse,,
,759679,Matthey's Mouse,,27087764
,3608901,Neave's Mouse,,28616766
,3608904,Orange Mouse,,
,369735,Baoule's Mouse,,
,289304,Gray-bellied mouse,,
,3608899,Oubangui Mouse,,
,845966,Southern African pygmy mouse,,17729542
,3608883,Callewaert's Mouse,,
,845980,Peter's Mouse,,
,844277,Delicate Mouse,,
,1000695,Desert Pygmy Mouse,,23310471
,844274,Thomas's Pygmy Mouse,,
,3608881,Gounda Mouse,,
,5857435,Mahomet Mouse,,
,996648,Kasai Mouse,,26924133
,1000702,Hausa Mouse,,
,348560,Earth-coloured Mouse,,
,542528,Ryley’s spiny mouse,,
,542519,Fawn-coloured Mouse,,
,542521,western wild mouse,,
,542509,Eastern House Mouse,,25594759
,845976,Steppe mouse,,29680967
,922493,ricefield mouse,,
,451263,Little Indian Field Mouse,,
,845973,Macedonian Mouse,,
,23041,Delectable Soft-furred Mouse,,
,1004217,Hartweg's Soft-furred Mouse,,
,691119,Gotel mountain Praomys,,
,756894,West African Praomys,,
,691123,Cameroon Soft-furred Mouse,,
,717794,Tullberg's Soft-furred Mouse,,
,829503,Riverine praomys,,
,298253,Least praomys,,
,717793,Jackson's Soft-furred Mouse,,
,717792,Misonne's Soft-furred Mouse,,
,50172,Forrest's Mouse,,
,50168,Lakeland Downs Mouse,,
,817778,Plains Mouse,,26822719
,976051,Heath Pseudomys,,
,976065,Eastern chestnut Pseudomys,,27760259
,976069,Central Pebble-mound Mouse,,
,3608731,Blue-grey mouse,,
,449857,Silky Pseudomys,,
,449855,Delicate Pseudomys,,27150806
,976057,New Holland Mouse,,27760256
,527517,Western Pebble-mound Mouse,,
,449863,Ash-gray Pseudomys,,
,976067,Kimberley Pseudomys,,
,449853,Kakadu pebble-mound Pseudomys,,
,936229,Western Chestnut Mouse,,
,936224,Brown Desert Mouse,,27222389
